,carat,cut,color,clarity,depth,table,price,x,y,z,volume
45435,0.58,Ideal,H,VS1,61.2,55.0,1671,5.39,5.42,3.31,96.697678
45436,0.59,Ideal,D,SI1,61.7,56.0,1671,5.39,5.43,3.34,97.75411799999999
45437,0.51,Very Good,E,VS2,59.5,63.0,1671,5.22,5.17,3.09,83.391066
45438,0.57,Premium,E,VS2,62.9,57.0,1672,5.29,5.24,3.31,91.751876
45439,0.35,Ideal,D,VVS1,61.4,55.0,1672,4.55,4.57,2.8,58.2218
45440,0.56,Ideal,F,VS2,61.6,56.0,1672,5.28,5.31,3.26,91.39996799999999
45441,0.54,Ideal,D,VS2,61.1,56.0,1672,5.23,5.27,3.21,88.474341
45442,0.7,Fair,J,VS2,64.6,58.0,1672,5.58,5.56,3.6,111.68928
45443,0.7,Very Good,I,SI2,63.2,60.0,1672,5.62,5.55,3.53,110.10422999999999
45444,0.5,Premium,E,VS1,60.1,58.0,1672,5.21,5.17,3.12,84.039384
45445,0.55,Ideal,D,VS2,61.6,57.0,1673,5.25,5.3,3.25,90.43124999999999
45446,0.67,Ideal,F,SI2,62.0,58.0,1673,5.6,5.63,3.48,109.71744
45447,0.52,Good,E,VS2,58.3,61.0,1673,5.26,5.31,3.08,86.026248
45448,0.72,Good,H,SI2,64.1,58.0,1674,5.65,5.68,3.63,116.49395999999999
45449,0.53,Ideal,H,VVS2,61.8,56.0,1674,5.2,5.22,3.22,87.40368
45450,0.51,Ideal,D,VS2,61.5,56.0,1674,5.21,5.17,3.19,85.924883
45451,0.61,Very Good,G,VS2,63.0,58.0,1675,5.4,5.43,3.41,99.98802
45452,0.71,Very Good,J,VS2,62.1,58.0,1675,5.71,5.73,3.55,116.149965
45453,0.5,Premium,E,VS1,62.4,59.0,1675,5.06,5.1,3.17,81.80501999999998
45454,0.5,Very Good,E,VS1,62.7,56.0,1675,5.09,5.12,3.2,83.39456000000001
45455,0.5,Very Good,E,VS1,61.7,57.0,1675,5.12,5.16,3.17,83.748864
45456,0.5,Ideal,E,VS1,61.9,55.0,1675,5.08,5.13,3.16,82.350864
45457,0.7,Good,I,SI2,63.5,56.0,1675,5.59,5.63,3.56,112.03925199999999
45458,0.5,Premium,E,VS1,62.2,58.0,1675,5.03,5.06,3.14,79.918652
45459,0.51,Ideal,E,VS2,61.9,55.0,1675,5.1,5.14,3.17,83.09837999999998
45460,0.52,Ideal,G,SI1,61.2,55.0,1675,5.2,5.23,3.19,86.75524
45461,0.52,Ideal,G,SI1,61.4,56.0,1675,5.18,5.21,3.19,86.091082
45462,0.55,Ideal,E,SI1,61.7,54.0,1675,5.26,5.27,3.25,90.09065
45463,0.55,Very Good,F,VS2,61.8,57.0,1676,5.23,5.28,3.25,89.74680000000001
45464,0.54,Very Good,E,VS1,61.7,58.0,1676,5.24,5.27,3.24,89.471952
45465,0.53,Ideal,E,VS2,61.5,56.0,1676,5.18,5.23,3.2,86.69248
45466,0.53,Ideal,E,VS2,61.8,56.0,1676,5.17,5.21,3.21,86.46359700000001
45467,0.5,Premium,E,VS2,62.6,58.0,1676,5.12,5.07,3.19,82.80729600000001
45468,0.5,Ideal,E,VS2,62.9,55.0,1676,5.11,5.07,3.2,82.90464000000001
45469,0.5,Premium,E,VS2,62.9,60.0,1676,5.1,5.07,3.2,82.7424
45470,0.5,Premium,E,VS2,62.0,58.0,1676,5.09,5.07,3.15,81.289845
45471,0.5,Ideal,E,VS2,62.0,56.0,1676,5.1,5.06,3.15,81.28889999999998
45472,0.5,Ideal,E,VS2,62.3,57.0,1676,5.08,5.04,3.15,80.65008
45473,0.5,Premium,E,VS2,62.8,60.0,1676,5.08,5.02,3.17,80.84007199999999
45474,0.5,Premium,E,VS2,62.7,59.0,1676,5.06,5.02,3.16,80.26779199999999
45475,0.72,Premium,F,SI2,61.3,59.0,1676,5.81,5.76,3.55,118.80287999999997
45476,0.76,Premium,G,SI2,58.8,59.0,1676,5.97,5.93,3.5,123.90735
45477,0.57,Premium,F,SI1,59.5,60.0,1676,5.43,5.42,3.23,95.06083799999999
45478,0.52,Ideal,D,VS2,60.3,56.0,1677,5.24,5.27,3.17,87.538916
45479,0.56,Ideal,D,SI1,61.9,55.0,1677,5.29,5.31,3.28,92.13487199999999
45480,0.51,Very Good,D,VS2,62.2,57.0,1678,5.11,5.14,3.19,83.786626
45481,0.51,Ideal,D,VS2,62.2,58.0,1678,5.1,5.12,3.18,83.03616
45482,0.5,Ideal,D,VS2,61.7,53.0,1678,5.14,5.16,3.18,84.34123199999999
45483,0.51,Ideal,D,VS2,62.4,55.0,1678,5.12,5.14,3.2,84.21376000000001
45484,0.53,Ideal,H,VS1,61.7,56.0,1678,5.21,5.23,3.22,87.73952600000001
45485,0.53,Ideal,H,VS1,61.6,55.0,1678,5.2,5.22,3.21,87.13224
45486,0.53,Ideal,H,VS1,61.8,56.0,1678,5.22,5.26,3.24,88.961328
45487,0.5,Ideal,E,VS1,62.4,58.0,1678,5.04,5.06,3.15,80.33255999999999
45488,0.5,Good,F,VVS2,64.5,62.3,1678,4.92,4.93,3.17,76.89025199999999
45489,0.53,Very Good,E,VS2,63.5,59.0,1678,5.17,5.13,3.27,86.727267
45490,0.6,Very Good,H,VS1,60.2,60.0,1679,5.45,5.48,3.29,98.25914000000002
45491,0.56,Very Good,F,SI1,60.0,57.0,1679,5.41,5.38,3.24,94.302792
45492,0.55,Ideal,F,VS2,61.3,55.0,1679,5.29,5.31,3.25,91.29217499999999
45493,0.52,Ideal,D,VS2,62.0,56.0,1679,5.17,5.19,3.21,86.131683
45494,0.5,Ideal,F,VS1,62.0,55.1,1679,5.05,5.11,3.16,81.54538000000001
45495,0.5,Ideal,F,VS1,62.5,52.4,1679,5.07,5.11,3.18,82.386486
45496,0.51,Very Good,F,VS1,60.0,59.0,1680,5.18,5.22,3.12,84.363552
45497,0.52,Very Good,F,VS2,60.0,61.5,1680,5.19,5.23,3.13,84.959781
45498,0.58,Ideal,I,VVS1,62.1,56.0,1680,5.32,5.34,3.31,94.033128
45499,0.54,Ideal,F,VS2,60.5,56.0,1680,5.27,5.29,3.2,89.21056
45500,0.54,Ideal,F,VS2,59.8,58.0,1680,5.29,5.34,3.18,89.83054800000001
45501,0.51,Ideal,F,VS1,60.4,56.0,1680,5.18,5.21,3.14,84.741692
45502,0.57,Good,F,VS2,60.0,61.0,1680,5.36,5.43,3.24,94.299552
45503,0.54,Ideal,I,VVS1,62.7,57.0,1681,5.22,5.14,3.25,87.20009999999999
45504,0.61,Ideal,F,SI1,61.4,56.0,1681,5.46,5.42,3.34,98.84128799999999
45505,1.0,Premium,J,I1,58.3,58.0,1681,6.61,6.51,3.82,164.378802
45506,0.53,Very Good,D,VS2,62.6,58.0,1682,5.14,5.18,3.23,85.99939599999999
45507,0.52,Very Good,E,VS1,60.7,54.0,1682,5.22,5.29,3.19,88.088022
45508,0.5,Very Good,D,VS2,61.2,55.0,1682,5.07,5.12,3.12,80.99020800000001
45509,0.56,Ideal,G,VS1,60.7,57.0,1682,5.27,5.34,3.22,90.61659599999999
45510,0.55,Ideal,F,VS1,60.3,57.0,1682,5.32,5.37,3.23,92.275932
45511,0.51,Ideal,E,SI1,61.5,57.0,1682,5.11,5.16,3.16,83.32161600000002
45512,0.55,Good,F,VS1,59.5,62.0,1682,5.3,5.35,3.17,89.88534999999999
45513,0.64,Premium,E,SI1,61.2,62.0,1682,5.56,5.52,3.39,104.04316799999998
45514,0.52,Ideal,E,SI1,61.0,57.0,1682,5.22,5.2,3.18,86.31792
45515,0.58,Ideal,E,VS2,62.3,54.0,1683,5.39,5.43,3.37,98.632149
45516,0.58,Ideal,E,VS2,61.7,57.0,1683,5.35,5.42,3.32,96.27003999999998
45517,0.43,Ideal,G,IF,61.3,55.0,1683,4.86,4.89,2.99,71.058546
45518,0.53,Ideal,F,VS2,62.3,55.0,1683,5.2,5.17,3.23,86.83532
45519,0.53,Ideal,D,SI1,62.3,56.0,1683,5.18,5.15,3.22,85.89994
45520,0.53,Ideal,D,SI1,62.0,57.0,1683,5.23,5.19,3.23,87.67415100000001
45521,0.5,Premium,D,VS2,61.1,58.0,1683,5.18,5.09,3.14,82.789868
45522,0.54,Ideal,E,VS2,61.8,55.0,1684,5.26,5.22,3.24,88.961328
45523,0.57,Ideal,F,VS2,61.6,56.0,1684,5.37,5.34,3.3,94.63014
45524,0.54,Premium,G,VS1,61.1,59.0,1684,5.2,5.24,3.19,86.92112
45525,0.57,Ideal,D,SI1,61.4,55.0,1684,5.34,5.35,3.28,93.70631999999999
45526,0.5,Ideal,H,VVS1,61.4,57.0,1684,5.08,5.11,3.12,80.99145600000001
45527,0.59,Ideal,D,SI1,62.1,56.0,1684,5.36,5.4,3.34,96.67296
45528,0.54,Ideal,G,VS1,61.4,57.0,1684,5.23,5.2,3.2,87.02720000000001
45529,0.5,Premium,E,VS2,59.3,62.0,1684,5.25,5.18,3.09,84.03255
45530,0.56,Ideal,F,SI1,61.1,55.9,1685,5.33,5.35,3.26,92.96052999999999
45531,0.54,Good,G,VS1,60.8,62.0,1685,5.22,5.24,3.18,86.981904
45532,0.56,Very Good,G,VS1,60.2,56.0,1686,5.35,5.37,3.23,92.796285
45533,0.55,Ideal,H,VS1,61.2,56.0,1686,5.26,5.3,3.23,90.04593999999999
45534,0.81,Fair,H,SI2,66.2,58.0,1687,5.78,5.74,3.81,126.405132
45535,0.51,Ideal,D,SI1,60.4,55.0,1687,5.48,5.18,3.16,89.701024
45536,0.56,Ideal,H,VS2,62.4,56.0,1687,5.27,5.23,3.28,90.403688
45537,0.51,Ideal,F,VS2,61.4,56.0,1687,5.16,5.13,3.16,83.647728
45538,0.51,Ideal,F,VS2,60.6,56.0,1687,5.19,5.17,3.14,84.253422
45539,0.51,Premium,F,VS2,61.0,58.0,1687,5.17,5.1,3.13,82.52870999999999
45540,0.51,Premium,F,VS2,62.1,58.0,1687,5.12,5.09,3.17,82.612736
45541,0.51,Ideal,F,VS2,62.9,55.0,1687,5.12,5.08,3.21,83.49081600000001
45542,0.51,Ideal,F,VS2,62.9,57.0,1687,5.11,5.09,3.21,83.49177900000001
45543,0.51,Ideal,D,SI1,61.8,55.0,1687,5.18,5.14,3.19,84.93438799999998
45544,0.51,Premium,D,SI1,60.1,60.0,1687,5.17,5.15,3.1,82.53905
45545,0.51,Premium,D,SI1,61.0,60.0,1687,5.18,5.15,3.15,84.03255
45546,0.51,Premium,D,SI1,60.3,59.0,1687,5.22,5.2,3.14,85.23216
45547,0.51,Premium,D,SI1,62.3,57.0,1687,5.13,5.08,3.18,82.872072
45548,0.51,Ideal,D,SI1,62.4,57.0,1687,5.13,5.09,3.19,83.296323
45549,0.51,Ideal,D,SI1,61.6,56.0,1687,5.12,5.1,3.15,82.2528
45550,0.51,Ideal,D,SI1,61.7,55.0,1687,5.16,5.11,3.17,83.58529200000001
45551,0.51,Premium,D,SI1,61.6,58.0,1687,5.14,5.12,3.16,83.161088
45552,0.51,Premium,D,SI1,60.9,59.0,1687,5.19,5.13,3.14,83.60155800000001
45553,0.51,Premium,D,SI1,60.1,60.0,1687,5.18,5.14,3.1,82.53811999999999
45554,0.51,Ideal,D,SI1,62.8,56.0,1687,5.09,5.07,3.19,82.322097
45555,0.51,Ideal,F,VS2,63.2,57.0,1687,5.08,5.05,3.2,82.09280000000001
45556,0.54,Premium,E,VS2,59.0,60.0,1687,5.38,5.32,3.15,90.15804
45557,0.56,Very Good,H,VS1,59.8,56.0,1688,5.35,5.38,3.21,92.39343
45558,0.5,Very Good,D,VS2,63.0,57.0,1688,5.03,5.06,3.18,80.936724
45559,0.64,Very Good,F,SI1,60.7,59.0,1688,5.51,5.59,3.37,103.799033
45560,0.53,Good,F,VS1,64.2,56.0,1688,5.11,5.14,3.29,86.413166
45561,0.52,Ideal,E,VS2,62.6,57.0,1689,5.09,5.17,3.21,84.47211300000001
45562,0.52,Good,G,VS1,63.3,55.0,1689,5.09,5.12,3.23,84.176384
45563,0.52,Ideal,E,VS2,61.8,55.0,1689,5.17,5.19,3.2,85.86336
45564,0.52,Ideal,G,VS1,62.3,55.0,1689,5.14,5.16,3.21,85.13690399999999
45565,0.52,Ideal,E,VS2,61.1,57.0,1689,5.18,5.2,3.17,85.38712
45566,0.52,Ideal,E,VS2,59.5,57.0,1689,5.25,5.27,3.13,86.59927499999999
45567,0.52,Premium,G,VS1,61.2,60.0,1689,5.13,5.19,3.16,84.13405200000001
45568,0.52,Premium,E,VS2,60.7,58.0,1689,5.17,5.21,3.15,84.847455
45569,0.52,Very Good,E,VS2,60.3,60.0,1689,5.17,5.21,3.13,84.308741
45570,0.52,Very Good,E,VS2,62.5,56.0,1689,5.15,5.18,3.23,86.16671
45571,0.52,Ideal,E,VS2,62.2,56.0,1689,5.11,5.15,3.19,83.94963500000001
45572,0.52,Ideal,E,VS2,61.1,55.0,1689,5.2,5.27,3.2,87.6928
45573,0.52,Ideal,G,VS1,62.7,56.0,1689,5.14,5.16,3.23,85.667352
45574,0.52,Very Good,G,VS1,61.1,58.0,1689,5.16,5.19,3.16,84.62606400000001
45575,0.52,Premium,G,VS1,62.4,59.0,1689,5.13,5.16,3.21,84.971268
45576,0.52,Ideal,E,VS2,61.7,55.0,1689,5.16,5.21,3.2,86.02752000000001
45577,0.52,Very Good,G,VS1,61.7,56.0,1689,5.17,5.21,3.2,86.19424000000001
45578,0.52,Ideal,G,VS1,61.1,55.0,1689,5.15,5.19,3.16,84.46206000000002
45579,0.52,Ideal,G,VS1,61.8,55.0,1689,5.17,5.21,3.21,86.46359700000001
45580,0.52,Very Good,G,VS1,62.4,60.0,1689,5.11,5.12,3.19,83.46060800000001
45581,0.52,Ideal,G,VS1,60.9,55.0,1689,5.16,5.22,3.16,85.11523199999999
45582,0.52,Ideal,E,VS2,61.2,56.0,1689,5.16,5.23,3.18,85.81802400000001
45583,0.52,Ideal,G,VS1,62.4,56.0,1689,5.11,5.15,3.2,84.21280000000002
45584,0.52,Ideal,G,VS1,62.7,57.0,1689,5.12,5.15,3.22,84.90496000000002
45585,0.52,Ideal,E,VS2,62.0,55.0,1689,5.14,5.19,3.2,85.36512
45586,0.52,Ideal,E,VS2,61.9,56.0,1689,5.12,5.16,3.18,84.013056
45587,0.57,Premium,F,VS1,59.9,59.0,1689,5.35,5.4,3.22,93.0258
45588,0.52,Very Good,E,VS2,60.9,57.0,1689,5.17,5.2,3.16,84.95344
45589,0.52,Premium,G,VS1,62.6,59.0,1689,5.08,5.11,3.19,82.80857200000001
45590,0.52,Very Good,E,VS2,62.3,57.0,1689,5.1,5.17,3.2,84.3744
45591,0.52,Ideal,E,VS2,60.9,57.0,1689,5.21,5.23,3.18,86.64959400000001
45592,0.52,Ideal,H,VS2,61.7,55.0,1689,5.2,5.23,3.22,87.57112000000001
45593,0.52,Ideal,D,VS2,62.1,57.0,1689,5.13,5.17,3.2,84.87072
45594,0.51,Ideal,G,VS1,62.4,57.0,1689,5.1,5.13,3.19,83.45996999999998
45595,0.56,Ideal,I,IF,61.9,54.0,1689,5.29,5.34,3.29,92.937894
45596,0.53,Ideal,E,VS2,62.1,54.6,1690,5.19,5.21,3.23,87.33887700000001
45597,0.5,Ideal,D,VS2,61.9,55.0,1690,5.09,5.12,3.16,82.35212800000001
45598,0.5,Ideal,D,VS2,61.9,57.0,1690,5.08,5.1,3.15,81.61019999999999
45599,0.58,Ideal,G,SI1,61.5,56.0,1690,5.35,5.38,3.3,94.98389999999999
45600,0.5,Good,G,VVS2,61.2,63.3,1690,5.06,5.08,3.1,79.68487999999999
45601,0.47,Good,E,VVS1,64.0,62.0,1690,4.9,4.97,3.16,76.95548000000001
45602,0.5,Good,E,VS1,60.3,62.0,1690,5.1,5.11,3.08,80.26788
45603,0.71,Premium,J,SI1,62.4,61.0,1690,5.68,5.63,3.53,112.88375199999999
45604,0.61,Ideal,D,SI2,59.9,57.0,1690,5.55,5.53,3.32,101.89578
45605,0.71,Fair,G,SI2,65.6,56.0,1691,5.54,5.49,3.63,110.40499799999999
45606,0.54,Premium,F,VS2,62.4,58.0,1691,5.25,5.2,3.26,88.99799999999999
45607,0.57,Ideal,G,VS2,61.5,55.0,1691,5.33,5.37,3.29,94.166709
45608,0.5,Ideal,F,VS2,62.7,56.0,1691,5.07,5.1,3.19,82.48383
45609,0.56,Ideal,H,VS1,62.2,55.3,1691,5.26,5.31,3.28,91.61236799999999
45610,0.52,Ideal,G,VS1,60.8,55.0,1691,5.2,5.26,3.18,86.97936
45611,0.51,Ideal,G,VS1,61.9,56.0,1691,5.12,5.16,3.18,84.013056
45612,0.56,Ideal,E,SI1,61.6,56.0,1691,5.29,5.33,3.27,92.19993900000001
45613,0.69,Fair,G,SI2,65.4,63.0,1691,5.49,5.43,3.57,106.424199
45614,0.7,Fair,J,VVS1,67.6,54.0,1691,5.56,5.41,3.71,111.595316
45615,0.5,Very Good,F,VS1,62.0,58.0,1692,5.08,5.11,3.16,82.02980800000002
45616,0.55,Very Good,D,SI1,60.7,58.0,1692,5.24,5.3,3.2,88.8704
45617,0.55,Very Good,D,SI1,61.2,58.0,1692,5.24,5.29,3.22,89.257112
45618,0.55,Ideal,F,VS2,61.7,57.0,1692,5.24,5.29,3.25,90.0887
45619,0.55,Ideal,F,VS2,61.1,57.0,1692,5.27,5.3,3.23,90.21713
45620,0.55,Ideal,F,VS2,61.1,56.0,1692,5.27,5.31,3.23,90.38735099999998
45621,0.55,Premium,D,SI1,61.0,58.0,1692,5.27,5.29,3.22,89.76812600000001
45622,0.55,Ideal,F,VS2,61.7,56.0,1692,5.26,5.3,3.26,90.88227999999998
45623,0.55,Very Good,F,VS2,61.7,56.0,1692,5.25,5.29,3.25,90.260625
45624,0.55,Ideal,D,SI1,60.6,56.0,1692,5.27,5.32,3.21,89.996844
45625,0.61,Ideal,J,VVS1,60.9,56.0,1692,5.45,5.51,3.34,100.29852999999999
45626,0.53,Ideal,G,VS1,62.2,55.0,1692,5.18,5.21,3.23,87.170594
45627,0.69,Fair,I,VS1,57.9,63.0,1692,5.73,5.77,3.33,110.096793
45628,0.53,Very Good,F,VS2,59.2,58.0,1693,5.29,5.31,3.14,88.20228599999999
45629,0.4,Ideal,D,VVS2,61.2,56.0,1693,4.76,4.78,2.92,66.438176
45630,0.32,Good,E,SI1,63.3,55.0,524,4.33,4.36,2.75,51.916700000000006
45631,0.3,Very Good,H,VVS2,61.5,57.0,525,4.32,4.36,2.66,50.101632000000016
45632,0.28,Very Good,H,VVS1,62.9,54.0,525,4.2,4.23,2.65,47.0799
45633,0.25,Very Good,G,VVS1,61.7,56.0,525,4.07,4.09,2.51,41.782213
45634,0.25,Very Good,G,VVS1,63.0,54.0,525,4.02,4.04,2.54,41.251632
45635,0.25,Very Good,G,VVS1,61.8,56.0,525,4.03,4.06,2.5,40.9045
45636,0.25,Very Good,G,VVS1,60.6,55.0,525,4.12,4.14,2.5,42.641999999999996
45637,0.25,Very Good,G,VVS1,61.8,57.0,525,4.04,4.07,2.5,41.107000000000006
45638,0.25,Very Good,G,VVS1,61.4,56.0,525,4.04,4.07,2.49,40.942572000000006
45639,0.23,Very Good,F,VVS1,60.7,55.0,525,3.98,4.0,2.42,38.526399999999995
45640,0.36,Ideal,J,VVS2,61.7,55.0,525,4.61,4.63,2.85,60.831255000000006
45641,0.25,Ideal,G,VVS2,62.0,54.0,525,4.05,4.08,2.52,41.640480000000004
45642,0.25,Ideal,G,VVS2,62.1,57.0,525,4.01,4.07,2.5,40.80175
45643,0.25,Ideal,G,VVS2,61.5,56.0,525,4.06,4.08,2.5,41.41199999999999
45644,0.25,Ideal,G,VVS2,62.1,56.0,525,4.02,4.05,2.5,40.7025
45645,0.25,Ideal,G,VVS2,61.9,55.0,525,4.07,4.1,2.53,42.21811
45646,0.25,Ideal,H,VVS1,60.2,56.0,525,4.1,4.11,2.47,41.621970000000005
45647,0.25,Ideal,H,VVS1,62.4,55.0,525,4.04,4.08,2.53,41.702496
45648,0.29,Ideal,G,VS2,61.6,56.0,525,4.26,4.29,2.63,48.06430199999999
45649,0.29,Ideal,G,VS2,60.7,55.0,525,4.31,4.35,2.63,49.30855499999999
45650,0.38,Ideal,J,SI1,62.0,54.0,525,4.66,4.7,2.9,63.5158
45651,0.38,Ideal,J,SI1,62.0,54.0,525,4.67,4.71,2.91,64.007487
45652,0.38,Ideal,J,SI1,61.8,54.0,525,4.68,4.7,2.9,63.788399999999996
45653,0.25,Ideal,H,IF,61.4,57.0,525,4.05,4.08,2.49,41.144760000000005
45654,0.25,Premium,E,VS2,59.7,61.0,525,4.1,4.08,2.44,40.81632
45655,0.25,Very Good,E,VVS2,63.1,55.0,526,3.98,4.04,2.53,40.680375999999995
45656,0.25,Very Good,E,VVS1,60.1,57.0,526,4.08,4.11,2.46,41.251248000000004
45657,0.3,Very Good,E,SI1,59.7,59.9,526,4.36,4.4,2.61,50.07024000000001
45658,0.25,Very Good,F,IF,63.3,59.0,526,3.99,4.04,2.54,40.94378400000001
45659,0.24,Ideal,F,VVS2,62.4,55.0,526,3.99,4.02,2.5,40.0995
45660,0.54,Premium,F,SI1,62.3,58.0,1693,5.26,5.2,3.26,89.16752
45661,0.5,Very Good,G,VS1,61.0,58.0,1694,5.08,5.15,3.12,81.62544000000001
45662,0.59,Ideal,D,SI1,61.2,56.0,1694,5.38,5.43,3.31,96.69635399999999
45663,0.59,Good,D,SI1,63.7,56.0,1694,5.32,5.35,3.4,96.7708
45664,0.52,Ideal,G,VS1,62.8,55.0,1694,5.16,5.13,3.23,85.500684
45665,0.52,Ideal,G,VS1,63.0,54.0,1694,5.17,5.12,3.24,85.76409600000001
45666,0.53,Ideal,D,VS2,61.8,57.0,1694,5.17,5.21,3.21,86.46359700000001
45667,0.52,Ideal,G,VS1,61.3,56.0,1694,5.2,5.17,3.18,85.49112000000001
45668,0.52,Ideal,E,VS2,61.4,54.0,1694,5.23,5.2,3.2,87.02720000000001
45669,0.52,Ideal,E,VS2,61.5,56.0,1694,5.2,5.18,3.19,85.92584
45670,0.52,Ideal,E,VS2,61.3,57.0,1694,5.22,5.19,3.19,86.422842
45671,0.52,Ideal,E,VS2,62.1,56.0,1694,5.2,5.17,3.22,86.56648000000001
45672,0.52,Ideal,E,VS2,60.4,57.0,1694,5.22,5.17,3.14,84.74043599999999
45673,0.52,Very Good,E,VS2,63.4,57.0,1694,5.16,5.12,3.26,86.12659199999999
45674,0.52,Premium,E,VS2,61.6,59.0,1694,5.16,5.14,3.17,84.07600799999999
45675,0.52,Premium,E,VS2,62.5,60.0,1694,5.14,5.1,3.2,83.88479999999998
45676,0.52,Ideal,E,VS2,61.7,57.0,1694,5.17,5.1,3.17,83.58339
45677,0.56,Ideal,H,VS2,61.8,54.0,1694,5.34,5.31,3.29,93.28926599999998
45678,0.52,Ideal,H,VVS1,62.4,55.0,1695,5.11,5.15,3.2,84.21280000000002
45679,0.5,Ideal,E,VS2,61.3,55.0,1695,5.13,5.15,3.15,83.22142500000001
45680,0.54,Ideal,E,VS2,61.6,59.0,1695,5.21,5.24,3.22,87.90728800000001
45681,0.53,Ideal,G,VS1,61.9,55.0,1695,5.22,5.25,3.24,88.7922
45682,0.5,Ideal,F,VS1,61.6,57.0,1695,5.07,5.09,3.13,80.773719
45683,0.5,Ideal,F,VS1,61.2,56.0,1695,5.13,5.17,3.15,83.544615
45684,0.55,Good,E,VS2,59.8,61.0,1695,5.29,5.32,3.17,89.212676
45685,0.54,Ideal,H,VVS2,61.1,56.0,1696,5.23,5.28,3.21,88.64222400000001
45686,0.54,Ideal,H,VVS2,61.8,56.0,1696,5.25,5.27,3.25,89.91937499999999
45687,0.71,Premium,I,SI2,62.1,58.0,1696,5.7,5.67,3.53,114.08607
45688,0.7,Fair,D,SI2,71.6,55.0,1696,5.47,5.28,3.85,111.19416
45689,0.51,Very Good,F,VS1,62.4,59.0,1697,5.04,5.09,3.16,81.065376
45690,0.51,Very Good,E,VS1,60.4,59.0,1697,5.16,5.2,3.13,83.98416
45691,0.53,Ideal,F,VS1,60.7,55.0,1697,5.32,5.25,3.21,89.6553
45692,0.51,Ideal,E,VS1,61.8,55.0,1697,5.15,5.18,3.19,85.09962999999999
45693,0.7,Good,H,SI2,64.2,58.0,1697,5.56,5.6,3.58,111.46687999999999
45694,0.7,Fair,I,SI1,65.8,57.0,1697,5.46,5.55,3.62,109.69685999999999
45695,0.54,Very Good,G,VS1,63.6,56.0,1698,5.17,5.24,3.31,89.67054800000001
45696,0.51,Very Good,H,SI1,61.0,55.0,1698,5.18,5.21,3.17,85.551326
45697,0.5,Premium,E,VS1,58.8,62.0,1698,5.17,5.14,3.03,80.51861399999999
45698,0.59,Ideal,I,VVS1,61.6,55.0,1698,5.4,5.45,3.34,98.29620000000001
45699,0.58,Ideal,E,VS2,60.9,59.0,1698,5.36,5.44,3.29,95.93113600000001
45700,0.57,Ideal,E,VS2,62.2,55.0,1698,5.3,5.34,3.31,93.67962
45701,0.6,Ideal,D,SI1,61.4,55.0,1698,5.43,5.45,3.34,98.84228999999999
45702,0.56,Ideal,I,VVS1,62.0,56.0,1698,5.29,5.26,3.27,90.989058
45703,0.56,Premium,I,VVS1,62.4,56.0,1698,5.28,5.24,3.28,90.74841599999999
45704,0.56,Ideal,I,VVS1,62.0,57.0,1698,5.33,5.29,3.29,92.76385300000001
45705,0.56,Ideal,G,VS2,62.1,56.0,1698,5.31,5.29,3.29,92.41577099999999
45706,0.56,Ideal,G,VS2,61.0,57.0,1698,5.34,5.32,3.25,92.3286
45707,0.56,Ideal,H,VS1,62.8,56.0,1698,5.28,5.23,3.3,91.12752
45708,0.56,Ideal,G,VS2,61.2,56.0,1698,5.33,5.29,3.25,91.636025
45709,0.56,Ideal,G,VS2,61.7,56.0,1698,5.34,5.3,3.28,92.83055999999999
45710,0.56,Ideal,G,VS2,60.6,57.0,1698,5.36,5.33,3.24,92.56291200000001
45711,0.56,Premium,G,VS2,60.9,58.0,1698,5.36,5.34,3.26,93.30902400000001
45712,0.56,Premium,G,VS2,62.5,57.0,1698,5.28,5.25,3.29,91.1988
45713,0.56,Ideal,G,VS2,62.0,56.0,1698,5.3,5.28,3.28,91.78752
45714,0.56,Ideal,G,VS2,61.9,55.0,1698,5.32,5.28,3.28,92.13388800000001
45715,0.56,Ideal,E,SI1,62.3,56.0,1698,5.3,5.26,3.29,91.71861999999999
45716,0.56,Ideal,E,SI1,61.7,56.0,1698,5.33,5.3,3.28,92.65671999999999
45717,0.56,Ideal,E,SI1,60.9,56.0,1698,5.35,5.32,3.25,92.5015
45718,0.56,Ideal,E,SI1,62.7,57.0,1698,5.27,5.23,3.29,90.679309
45719,0.55,Ideal,F,VS2,61.2,55.0,1698,5.3,5.28,3.24,90.66816000000001
45720,0.55,Premium,F,VS2,62.2,58.0,1698,5.26,5.22,3.26,89.51047199999998
45721,0.55,Ideal,F,VS2,62.7,55.0,1698,5.26,5.24,3.29,90.680296
45722,0.55,Premium,D,SI1,61.6,56.0,1698,5.28,5.24,3.24,89.64172800000001
45723,0.55,Premium,D,SI1,62.7,59.0,1698,5.25,5.22,3.28,89.88839999999999
45724,0.6,Premium,E,SI1,60.0,57.0,1698,5.52,5.48,3.3,99.82368
45725,0.72,Very Good,H,SI2,63.3,57.0,1698,5.7,5.67,3.6,116.34840000000001
45726,0.63,Ideal,F,SI1,62.6,56.0,1698,5.53,5.49,3.45,104.74096500000002
45727,0.55,Premium,D,SI1,60.5,60.0,1698,5.3,5.27,3.2,89.3792
45728,0.55,Premium,E,SI1,60.8,58.0,1698,5.32,5.29,3.22,90.61981600000001
45729,0.55,Premium,F,VS2,59.7,58.0,1698,5.37,5.31,3.19,90.96189299999999
45730,0.7,Good,J,SI2,61.6,57.2,1699,5.65,5.68,3.49,112.00108
